url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
내역사업 항바이러스 약물평가 거점실험실 운영,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=202212048610325A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2024.12.31,질병관리청 2023.01.01 ~ 2024.12.31,바이러스제 효능 약물 스크리닝 시스템 구축 및 운영  세포 수준 및 실험동물을 이용한 항바이러스제효능평가 지원,항바이러스 효능약물 스크리닝  세포수준에서의 항바이러스제 효능평가  실험동물을 이용한 항바이러스제 효능 평가,항바이러스 약물평가 거점실험실 운영바이러스제 효능 약물 스크리닝 시스템 구축 및 운영  세포 수준 및 실험동물을 이용한 항바이러스제효능평가 지원항바이러스 효능약물 스크리닝  세포수준에서의 항바이러스제 효능평가  실험동물을 이용한 항바이러스제 효능 평가생물안전밀폐 실험실 확보(BL3)된 대학교  연구소 등
내역사업 집단상담프로그램운영(민간새일센터),https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=202001910700301A0004&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,고용노동부 2023.01.01 ~ 2023.12.31,경력단절여성 대상 맞춤형 취업지원서비스제공(고용센터주관),혼인  임심  출산  육아 등으로 경력이 단절된 여성에게 새일센터를 통해 종합적인 취업지원서비스 제공,집단상담프로그램운영(민간새일센터)경력단절여성 대상 맞춤형 취업지원서비스제공(고용센터주관)혼인  임심  출산  육아 등으로 경력이 단절된 여성에게 새일센터를 통해 종합적인 취업지원서비스 제공지원대상: 여성새로일하기센터 지정기관지원조건: 수탁기관은 취업지원대상자(구직자)로부터 일체의 금품을 받아서는 안됨
내역사업 집단상담프로그램운영(자치단체새일센터),https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=202001910700301A0003&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,고용노동부 2023.01.01 ~ 2023.12.31,경력단절여성에 대한 맞춤형 취업서비스를 제공하여 재취업 의욕 고취 및 경제활동 참여 촉진(자친단체주관),임신 출산 육아 등으로 경력이 단절된 여성에게 여성새로일하기 센터 집단상담프로그램 운영을 통해 재취업의지를 제고하고 훈련 인턴십 등 후속 취업지원서비스 연계를 종합적으로 지원,집단상담프로그램운영(자치단체새일센터)경력단절여성에 대한 맞춤형 취업서비스를 제공하여 재취업 의욕 고취 및 경제활동 참여 촉진(자친단체주관)임신 출산 육아 등으로 경력이 단절된 여성에게 여성새로일하기 센터 집단상담프로그램 운영을 통해 재취업의지를 제고하고 훈련 인턴십 등 후속 취업지원서비스 연계를 종합적으로 지원지원대상: 여성새로일하기 센터 지정기관지원조건: 수탁기관은 취업지원대상자(구직자)로부터 일체 금품을 받아서는 안됨
내역사업 인구교육 인프라 확대,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201307525330300C0012&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,인구교육 인프라 확산을 통해 결혼  출산  양육 및 가족생활에 대한 합리적 가치관 형성 지원,사회인구교육콘텐츠개발 및 전문인력 양성  학교인구교육교재개발  인구교육 인프라 조성 등,인구교육 인프라 확대인구교육 인프라 확산을 통해 결혼  출산  양육 및 가족생활에 대한 합리적 가치관 형성 지원사회인구교육콘텐츠개발 및 전문인력 양성  학교인구교육교재개발  인구교육 인프라 조성 등초중고등학생  군장병  지역주민 등민간경상보조 100%
내역사업 사회인구교육 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201307525330300C0011&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,군장병  지역주민 등 일반국민 대상 사회인구교육을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원,군 공공기관  직장인  신혼(예비)부부  노인  종교인 등 다양한 계층을 대상으로 찾아가는 인구교육 등 추진,사회인구교육 지원군장병  지역주민 등 일반국민 대상 사회인구교육을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원군 공공기관  직장인  신혼(예비)부부  노인  종교인 등 다양한 계층을 대상으로 찾아가는 인구교육 등 추진군장병  지역주민 등민간경상보조 100%
내역사업 학교인구교육 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201307525330300C0010&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,초중고등학생  교사 등 대상 학교인구교육 지원을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원,인구교육 연구선도학교 운영  대학 인구교육 강좌개설 지원  교사 인구교육 수업경진대회 개최 등,학교인구교육 지원초중고등학생  교사 등 대상 학교인구교육 지원을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원인구교육 연구선도학교 운영  대학 인구교육 강좌개설 지원  교사 인구교육 수업경진대회 개최 등초중고등학생  교사  학부모 등민간경상보조 100%
내역사업 고령화 대비 자립지원 지자체 기반구축,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201307525370300C0008&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,노후준비서비스를 희망하는 전국민을 대상으로 노후준비교육 등을 실시하여 고령사회에 선제적으로 대응,국민의 노후준비 지원을 위하여 재무·건강·여가·대인관계 분야별로 진단  상담  교육 등 서비스 제공,고령화 대비 자립지원 지자체 기반구축노후준비서비스를 희망하는 전국민을 대상으로 노후준비교육 등을 실시하여 고령사회에 선제적으로 대응국민의 노후준비 지원을 위하여 재무·건강·여가·대인관계 분야별로 진단  상담  교육 등 서비스 제공노후준비서비스를 제공하기 위한 콘텐츠 및 인프라를 갖춘 지방자치단체
내역사업 표준모자보건수첩 제작,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201407525350302A0004&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,임신부터 영유아기까지 예방접종·검진 등 의료기록 유지 및 양육등에 필요한 정보를 활용함으로써 모성과 영유아의 건강증진 도모,(모자보건  임산부  수첩  건강상태) 태아의 발육과 모체의 변화  임신주수별 산전검사 시행시기  출산후 임산부의 건강상태 및 퇴원시 아기의 건강상태 등을 수록 수첩제작 . 배부,표준모자보건수첩 제작임신부터 영유아기까지 예방접종·검진 등 의료기록 유지 및 양육등에 필요한 정보를 활용함으로써 모성과 영유아의 건강증진 도모(모자보건  임산부  수첩  건강상태)태아의 발육과 모체의 변화  임신주수별 산전검사 시행시기  출산후 임산부의 건강상태 및 퇴원시 아기의 건강상태 등을 수록 수첩제작 . 배부각 보건소 등록 임산부 및 수요량을 제출한 병의원지원조건 없음
내역사업 임산부의 날 홍보 및 캠페인,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201407525350302A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,임신․출산 친화적인 환경 조성을 위한 사회의 참여 분위기 확산,(임산부  배려  홍보) - 출산율 제고 방안의 일환으로 임산부배려 문화 정착을 위한 홍보물 제작·배포 - 임신과 출산의 중요성 고취 및 초기 임신부 등의 배려를 위한 대국민 인식개선 홍보 및 캠페인 실시,임산부의 날 홍보 및 캠페인임신․출산 친화적인 환경 조성을 위한 사회의 참여 분위기 확산(임산부  배려  홍보)- 출산율 제고 방안의 일환으로 임산부배려 문화 정착을 위한 홍보물 제작·배포- 임신과 출산의 중요성 고취 및 초기 임신부 등의 배려를 위한 대국민 인식개선 홍보 및 캠페인 실시전국민(임산부 및 남녀노소)
내역사업 모자보건사업 보조인력비,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201407525350302A0008&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,각 보건소에서 추진중인 모자보건사업('17. 총 8개)의 원활한 사업수행을 위한 보조인력 지원,건강한 임신출산 지원 및 출산장려지원제도 신설 등 모자보건사업의 증가로 각 보건소 사업인력 보조,모자보건사업 보조인력비각 보건소에서 추진중인 모자보건사업('17. 총 8개)의 원활한 사업수행을 위한 보조인력 지원건강한 임신출산 지원 및 출산장려지원제도 신설 등 모자보건사업의 증가로 각 보건소 사업인력 보조전국 각 보건소
내역사업 고위험 임산부 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201407525350302A0007&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,고위험 임산부의 적정 치료·관리에 필요한 진료비 지원으로 경제적 부담 경감을 통한 건강한 출산 지원 및 모자건강 보장,입원치료비의 급여 중 전액본인부담금 및 비급여 진료비의 90% 지원(상급병실입원료 및 환자특식 제외  1인당 300만원 한도),고위험 임산부 의료비 지원고위험 임산부의 적정 치료·관리에 필요한 진료비 지원으로 경제적 부담 경감을 통한 건강한 출산 지원 및 모자건강 보장입원치료비의 급여 중 전액본인부담금 및 비급여 진료비의 90% 지원(상급병실입원료 및 환자특식 제외  1인당 300만원 한도)19대 고위험 임신질환으로 진단받고 입원치료 받은  기준 중위소득 180% 이하 가구의 임산부
내역사업 해산장제급여,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=200807511310303A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,생계유지 능력이 없거나 생활이 어려운 자가 출산 또는 사망시 필요한 급여를 지원하여 최저생활을 보장,(생계급여수급자  의료급여수급자  주거급여수급자  출산  사망) 생계  의료  주거급여수급자가 출산 또는 사망 시 필요한 급여 지급(해산 70만원  장제 80만원),해산장제급여생계유지 능력이 없거나 생활이 어려운 자가 출산 또는 사망시 필요한 급여를 지원하여 최저생활을 보장(생계급여수급자  의료급여수급자  주거급여수급자  출산  사망) 생계  의료  주거급여수급자가 출산 또는 사망 시 필요한 급여 지급(해산 70만원  장제 80만원)기초생활보장수급자 중 생계  의료  주거급여 수급자가 출산 또는 사망 시 지원
내역사업 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201407525330305A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,저소득층 영아 가정의 육아 필수재인 기저귀 및 조제분유 지원을 통한 경제적 부담 경감,(기저귀  조제분유  영아  바우처  국민행복카드) 기저귀(월 64천원) · 조제분유(월 86천원) 구매비용을 국민행복카드에 바우처 포인트로 지원,기저귀 및 조제분유 지원저소득층 영아 가정의 육아 필수재인 기저귀 및 조제분유 지원을 통한 경제적 부담 경감(기저귀  조제분유  영아  바우처  국민행복카드) 기저귀(월 64천원) · 조제분유(월 86천원) 구매비용을 국민행복카드에 바우처 포인트로 지원기초생활보장  차상위계층  한부모가족 수급 가구의 만 2세(0~24개월) 미만 영아* 조제분유의 경우  기저귀 지원대상 중 산모의 사망·질병 등으로 모유수유가 불가능한 경우 및 아동복지시설 등 영아 대상 지원
내역사업 아동수당급여지급,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=201807525390300A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,아동양육에대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조섬함으로써 저출산 극복에 기여,0세~7세아동에게 월 10만원 수당 지급,아동수당급여지급아동양육에대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조섬함으로써 저출산 극복에 기여0세~7세아동에게 월 10만원 수당 지급0세~7세아동에게 월10만원 수당지급
내역사업 사업운영관리,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=202207525330306A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,출생 초기 아동 양육 경제적 부담 완화로 출산양육친화 환경 조성하여 미래세대인 아동에 대한 사회적 투자 및 아동 양육에 대한 국가 책임 강화 달성,'22.1.1. 이후 출생아당 200만원 지원,사업운영관리출생 초기 아동 양육 경제적 부담 완화로 출산양육친화 환경 조성하여 미래세대인 아동에 대한 사회적 투자 및 아동 양육에 대한 국가 책임 강화 달성‘22.1.1. 이후 출생아당 200만원 지원‘22.1.1. 이후 출생아당 200만원 지원
내역사업 첫만남 이용권 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=202207525330306A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,출생 초기 아동 양육 경제적 부담 완화로 출산양육친화 환경 조성하여 미래세대인 아동에 대한 사회적 투자 및 아동 양육에 대한 국가 책임 강화 달성,'22.1.1. 이후 출생아당 200만원 지원,첫만남 이용권 지원출생 초기 아동 양육 경제적 부담 완화로 출산양육친화 환경 조성하여 미래세대인 아동에 대한 사회적 투자 및 아동 양육에 대한 국가 책임 강화 달성‘22.1.1. 이후 출생아당 200만원 지원‘22.1.1. 이후 출생아당 200만원 지원
내역사업 고령친화산업 육성 지원 관리,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2023&viewDtlbzId=200907521330307A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=1625&mainTotalCount=30&detailTotalCount=1595&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2023&selSido=&selSigungu=,2023.01.01 , 2023.12.31,보건복지부 2023.01.01 ~ 2023.12.31,고령친화산업을 성장동력산업으로 육성 지원하고 고령친화산업 발전의 견인차 역할 수행,(고령친화 산업육성  고령친화 우수제품 제조업체 정책기반 강화 시장 활성화) 고령친화산업 정책기반 강화  고령친화우수제품 제도 운영 고령친화 사용성 평가 시스템 운영  국내외 수요기반 확충을 통한 시장 활성화,고령친화산업 육성 지원 관리고령친화산업을 성장동력산업으로 육성 지원하고 고령친화산업 발전의 견인차 역할 수행(고령친화 산업육성  고령친화 우수제품 제조업체 정책기반 강화 시장 활성화)고령친화산업 정책기반 강화  고령친화우수제품 제도 운영 고령친화 사용성 평가 시스템 운영  국내외 수요기반 확충을 통한 시장 활성화국내 고령친화우수제품 등 고령친화제품 개발 및 제조업체
