url,title,startdate,enddate,org,subtitle,subcontents,urlcontents
내역사업 학교인구교육 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201307525330300C0010&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,초중고등학생  교사 등 대상 학교인구교육 지원을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원,인구교육 연구선도학교 운영  대학 인구교육 강좌개설 지원  교사 인구교육 수업경진대회 개최 등,학교인구교육 지원초중고등학생  교사 등 대상 학교인구교육 지원을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원인구교육 연구선도학교 운영  대학 인구교육 강좌개설 지원  교사 인구교육 수업경진대회 개최 등초중고등학생  교사  학부모 등민간경상보조 100%
내역사업 인구교육 인프라 확대,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201307525330300C0012&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,인구교육 인프라 확산을 통해 결혼  출산  양육 및 가족생활에 대한 합리적 가치관 형성 지원,인구교육 전문인력양성 및 보수교육  인구교육 교재개발 보급  인구교육 홈페이지 관리 등,인구교육 인프라 확대인구교육 인프라 확산을 통해 결혼  출산  양육 및 가족생활에 대한 합리적 가치관 형성 지원인구교육 전문인력양성 및 보수교육  인구교육 교재개발 보급  인구교육 홈페이지 관리 등초중고등학생  군장병  지역주민 등민간경상보조 100%
내역사업 사회인구교육 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201307525330300C0011&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,군장병  지역주민 등 일반국민 대상 사회인구교육을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원,군 공공기관  직장인  신혼(예비)부부  노인  종교인 등 다양한 계층을 대상으로 찾아가는 인구교육 등 추진,사회인구교육 지원군장병  지역주민 등 일반국민 대상 사회인구교육을 통해 결혼  출산  양육 및 가족생활에 대한 합리적인 가치관 형성 지원군 공공기관  직장인  신혼(예비)부부  노인  종교인 등 다양한 계층을 대상으로 찾아가는 인구교육 등 추진군장병  지역주민 등민간경상보조 100%
내역사업 고령화 대비 자립지원 지자체 기반구축,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201307525370300C0008&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,노후준비서비스를 희망하는 전국민을 대상으로 노후준비교육 등을 실시하여 고령사회에 선제적으로 대응,국민의 노후준비 지원을 위하여 재무·건강·여가·대인관계 분야별로 진단  상담  교육 등 서비스 제공,고령화 대비 자립지원 지자체 기반구축노후준비서비스를 희망하는 전국민을 대상으로 노후준비교육 등을 실시하여 고령사회에 선제적으로 대응국민의 노후준비 지원을 위하여 재무·건강·여가·대인관계 분야별로 진단  상담  교육 등 서비스 제공노후준비서비스를 제공하기 위한 콘텐츠 및 인프라를 갖춘 지방자치단체
내역사업 예다움어린이집 운영,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)경남청사 예다움어린이집 운영지원(보육교직원 인건비보조 등),예다움어린이집 운영ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성(어린이집  보육  직장어린이집  운영비  영유아보육법)경남청사 예다움어린이집 운영지원(보육교직원 인건비보조 등)ㅇ지원대상 : 예다움어린이집ㅇ지원조건 : 인건비 우선지원(타 목적 유용 불과)
내역사업 임산부 친환경농산물 지원 사업,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202008922730306A0004&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,농림축산식품부 2022.01.01 ~ 2022.12.31,미래세대의 건강을 위해 임산부에게 건강한 친환경농산물을 공급하여 국민건강  환경보전  지역경제 활성화 등 사회적 가치 제고,친환경농산물 공급을 원하는 임산부(임신부 산모)에게 친환경농산물을 꾸러미 형태로 공급(48만원 상당),임산부 친환경농산물 지원 사업미래세대의 건강을 위해 임산부에게 건강한 친환경농산물을 공급하여 국민건강  환경보전  지역경제 활성화 등 사회적 가치 제고친환경농산물 공급을 원하는 임산부(임신부 산모)에게 친환경농산물을 꾸러미 형태로 공급(48만원 상당)시스템 구축  홍보 등
내역사업 임산부 친환경농산물 지원 사업,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202008922730306A0003&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,농림축산식품부 2022.01.01 ~ 2022.12.31,미래세대의 건강을 위해 임산부에게 건강한 친환경농산물을 공급하여 국민건강  환경보전  지역경제활성화 등 사회적 가치 제고,친환경농산물 공급을 원하는 임산부(임신부  산모)에게 친환경농산물을 꾸러미 형태로 공급(12개월  48만원),임산부 친환경농산물 지원 사업미래세대의 건강을 위해 임산부에게 건강한 친환경농산물을 공급하여 국민건강  환경보전  지역경제활성화 등 사회적 가치 제고친환경농산물 공급을 원하는 임산부(임신부  산모)에게 친환경농산물을 꾸러미 형태로 공급(12개월  48만원)지원신청서를 제출하고 임신확인서  출생증명서 등을 통해 임신 및 출산 사실이 확인된 임산부
내역사업 청사랑어린이집 운영,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0013&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)제주청사 청사랑어린이집 운영지원(보육교직원 인건비보조 등),청사랑어린이집 운영ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성(어린이집  보육  직장어린이집  운영비  영유아보육법)제주청사 청사랑어린이집 운영지원(보육교직원 인건비보조 등)ㅇ지원대상 : 청사랑어린이집ㅇ지원조건 : 인건비 우선지원(타 목적 유용 불과)
내역사업 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525330305A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,저소득층 영아 가정의 육아 필수재인 기저귀 및 조제분유 지원을 통한 경제적 부담 경감,(기저귀  조제분유  영아  바우처  국민행복카드) 기저귀(월 64천원) · 조제분유(월 86천원) 구매비용을 국민행복카드에 바우처 포인트로 지원,기저귀 및 조제분유 지원저소득층 영아 가정의 육아 필수재인 기저귀 및 조제분유 지원을 통한 경제적 부담 경감(기저귀  조제분유  영아  바우처  국민행복카드) 기저귀(월 64천원) · 조제분유(월 86천원) 구매비용을 국민행복카드에 바우처 포인트로 지원기초생활보장  차상위계층  한부모가족 수급 가구의 만 2세(0~24개월) 미만 영아* 조제분유의 경우  기저귀 지원대상 중 산모의 사망·질병 등으로 모유수유가 불가능한 경우 및 아동복지시설 등 영아 대상 지원
내역사업 아동수당급여지급,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201807525390300A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,아동양육에대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조섬함으로써 저출산 극복에 기여,0세~7세아동에게 월 10만원 수당 지급,아동수당급여지급아동양육에대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조섬함으로써 저출산 극복에 기여0세~7세아동에게 월 10만원 수당 지급0세~7세아동에게 월10만원 수당지급
내역사업 지자체 사업비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201807525390300A0003&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,아동양육에 대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조성함으로써 저출산 극복에 기여,0세~5세아동에 월 10만원 아동수당 지급,지자체 사업비 지원아동양육에 대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조성함으로써 저출산 극복에 기여0세~5세아동에 월 10만원 아동수당 지급0세~5세아동에 월 10만원 아동수당 지급
내역사업 고령친화산업 육성 지원 관리,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=200907521330307A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,고령친화산업을 성장동력산업으로 육성 지원하고 고령친화산업 발전의 견인차 역할 수행,(고령친화 산업육성  고령친화 우수제품 제조업체 정책기반 강화 시장 활성화) 고령친화산업 정책기반 강화  고령친화우수제품 제도 운영 고령친화 사용성 평가 시스템 운영  국내외 수요기반 확충을 통한 시장 활성화,고령친화산업 육성 지원 관리고령친화산업을 성장동력산업으로 육성 지원하고 고령친화산업 발전의 견인차 역할 수행(고령친화 산업육성  고령친화 우수제품 제조업체 정책기반 강화 시장 활성화)고령친화산업 정책기반 강화  고령친화우수제품 제도 운영 고령친화 사용성 평가 시스템 운영  국내외 수요기반 확충을 통한 시장 활성화국내 고령친화우수제품 등 고령친화제품 개발 및 제조업체
내역사업 친고령연구․산업 전문인력 양성,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=200907521330307A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,고령친화산업 시장분석 역량을 갖춘 융합전문인력 양성을 통하여 국내고령친화산업 경쟁력 강화 및 산업발전 제고,고령친화산업과 비즈니스를 접목시킬 수 있는 전문성을 갖춘 전문인력 양성,친고령연구․산업 전문인력 양성고령친화산업 시장분석 역량을 갖춘 융합전문인력 양성을 통하여 국내고령친화산업 경쟁력 강화 및 산업발전 제고고령친화산업과 비즈니스를 접목시킬 수 있는 전문성을 갖춘 전문인력 양성고령친화산업 전문인력 양성 과정 운영 기관 공모 지정
내역사업 어촌생활돌봄지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201509634400312A0009&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,해양수산부 2022.01.01 ~ 2022.12.31,어업인 및 어촌지역 고령․취약가구에 가사도우미를 지원하여 기초적인 가정생활 유지,가사서비스 제공을 위해 방문하는 가사도우미(자원봉사자) 활동비용으로 1인당 12 000원/일 지급,어촌생활돌봄지원어업인 및 어촌지역 고령․취약가구에 가사도우미를 지원하여 기초적인 가정생활 유지가사서비스 제공을 위해 방문하는 가사도우미(자원봉사자) 활동비용으로 1인당 12 000원/일 지급ㅇ 아래에 해당하는 어업인 가구- 중위소득 50%이하 가구로 가사 활동이 어려운 가구- 임신부 및 출산 후 3개월 이내로 가사활동이 어려운 가구- 소득  재산에 관계없이 특별재난지역으로 선포된 지역내 가사활동이 어려운 가구ㅇ 아래에 해당하는 어촌 거주자 또는 사회복지시설*- 만 65세 이상가구(독거노인 포함)와 수급자(중위소득 50%이하)- 다문화 가정  조손(祖孫)가구  장애인 가구로 가사 활동이 어려운 가구- 읍·면지역 경로당 및 경로당과 유사한 성격의 공동시설
내역사업 고용안정장려금,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201101913450350A0005&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,고용노동부 2022.01.01 ~ 2022.12.31,근로시간 단축 유연근무제를 도압하여 근로자의 일 생활 균형을 지원하거나  고용이 불안정한 기간제 근로자 등을 정규직으로 전환 또는 직접고용하여 고용을 안정시키는 사업주에게 인건비 간접노무비 등을 지원,1) 워라밸 일자리 장려금 2 )정규직전환 지원금 3) 일가정양립환경개전 지원 4) 출산육아기 고용안정 지원,고용안정장려금근로시간 단축 유연근무제를 도압하여 근로자의 일 생활 균형을 지원하거나  고용이 불안정한 기간제 근로자 등을 정규직으로 전환 또는 직접고용하여 고용을 안정시키는 사업주에게 인건비 간접노무비 등을 지원1) 워라밸 일자리 장려금2 )정규직전환 지원금3) 일가정양립환경개전 지원4) 출산육아기 고용안정 지원1) 워라밸 일자리 장려금2 )정규직전환 지원금3) 일가정양립환경개전 지원4) 출산육아기 고용안정 지원
내역사업 모자보건사업 보조인력비,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525350302A0008&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,각 보건소에서 추진중인 모자보건사업('17. 총 8개)의 원활한 사업수행을 위한 보조인력 지원,건강한 임신출산 지원 및 출산장려지원제도 신설 등 모자보건사업의 증가로 각 보건소 사업인력 보조,모자보건사업 보조인력비각 보건소에서 추진중인 모자보건사업('17. 총 8개)의 원활한 사업수행을 위한 보조인력 지원건강한 임신출산 지원 및 출산장려지원제도 신설 등 모자보건사업의 증가로 각 보건소 사업인력 보조전국 각 보건소
내역사업 난임 시술비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525350302A0005&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,난임시술 본인부담금  비급여비 및 전액본인부담금 지원을 통해 임신·출산의 경제적 부담경감과 출산율 제고,인공수정 3회  체외수정(신선배아) 4회  체외수정(동결배아) 3회에 대하여 최대 50만원 범위 지원,난임 시술비 지원난임시술 본인부담금  비급여비 및 전액본인부담금 지원을 통해 임신·출산의 경제적 부담경감과 출산율 제고인공수정 3회  체외수정(신선배아) 4회  체외수정(동결배아) 3회에 대하여 최대 50만원 범위 지원부인연령 만44세 이하 난임진단 부부(중위소득 180% 이하)
