url,title,startdate,enddate,org,subtitle,subcontents
내역사업 예다움어린이집 운영,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)경남청사 예다움어린이집 운영지원(보육교직원 인건비보조 등)
내역사업 임산부 친환경농산물 지원 사업,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202008922730306A0004&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,농림축산식품부 2022.01.01 ~ 2022.12.31,미래세대의 건강을 위해 임산부에게 건강한 친환경농산물을 공급하여 국민건강  환경보전  지역경제 활성화 등 사회적 가치 제고,친환경농산물 공급을 원하는 임산부(임신부 산모)에게 친환경농산물을 꾸러미 형태로 공급(48만원 상당)
내역사업 임산부 친환경농산물 지원 사업,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202008922730306A0003&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,농림축산식품부 2022.01.01 ~ 2022.12.31,미래세대의 건강을 위해 임산부에게 건강한 친환경농산물을 공급하여 국민건강  환경보전  지역경제활성화 등 사회적 가치 제고,친환경농산물 공급을 원하는 임산부(임신부  산모)에게 친환경농산물을 꾸러미 형태로 공급(12개월  48만원)
내역사업 청사랑어린이집 운영,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0013&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)제주청사 청사랑어린이집 운영지원(보육교직원 인건비보조 등)
내역사업 기저귀 및 조제분유 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525330305A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,저소득층 영아 가정의 육아 필수재인 기저귀 및 조제분유 지원을 통한 경제적 부담 경감,(기저귀  조제분유  영아  바우처  국민행복카드) 기저귀(월 64천원) · 조제분유(월 86천원) 구매비용을 국민행복카드에 바우처 포인트로 지원
내역사업 아동수당급여지급,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201807525390300A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=10&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,아동양육에대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조섬함으로써 저출산 극복에 기여,0세~7세아동에게 월 10만원 수당 지급
내역사업 지자체 사업비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201807525390300A0003&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,아동양육에 대한 경제적 부담을 완화하고 아동의 건강한 성장여건을 조성함으로써 저출산 극복에 기여,0세~5세아동에 월 10만원 아동수당 지급
내역사업 고령친화산업 육성 지원 관리,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=200907521330307A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,고령친화산업을 성장동력산업으로 육성 지원하고 고령친화산업 발전의 견인차 역할 수행,(고령친화 산업육성  고령친화 우수제품 제조업체 정책기반 강화 시장 활성화) 고령친화산업 정책기반 강화  고령친화우수제품 제도 운영 고령친화 사용성 평가 시스템 운영  국내외 수요기반 확충을 통한 시장 활성화
내역사업 친고령연구․산업 전문인력 양성,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=200907521330307A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,고령친화산업 시장분석 역량을 갖춘 융합전문인력 양성을 통하여 국내고령친화산업 경쟁력 강화 및 산업발전 제고,고령친화산업과 비즈니스를 접목시킬 수 있는 전문성을 갖춘 전문인력 양성
내역사업 어촌생활돌봄지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201509634400312A0009&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,해양수산부 2022.01.01 ~ 2022.12.31,어업인 및 어촌지역 고령․취약가구에 가사도우미를 지원하여 기초적인 가정생활 유지,가사서비스 제공을 위해 방문하는 가사도우미(자원봉사자) 활동비용으로 1인당 12 000원/일 지급
내역사업 고용안정장려금,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201101913450350A0005&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,고용노동부 2022.01.01 ~ 2022.12.31,근로시간 단축 유연근무제를 도압하여 근로자의 일 생활 균형을 지원하거나  고용이 불안정한 기간제 근로자 등을 정규직으로 전환 또는 직접고용하여 고용을 안정시키는 사업주에게 인건비 간접노무비 등을 지원,1) 워라밸 일자리 장려금 2 )정규직전환 지원금 3) 일가정양립환경개전 지원 4) 출산육아기 고용안정 지원
내역사업 모자보건사업 보조인력비,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525350302A0008&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,각 보건소에서 추진중인 모자보건사업('17. 총 8개)의 원활한 사업수행을 위한 보조인력 지원,건강한 임신출산 지원 및 출산장려지원제도 신설 등 모자보건사업의 증가로 각 보건소 사업인력 보조
내역사업 난임 시술비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525350302A0005&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,난임시술 본인부담금  비급여비 및 전액본인부담금 지원을 통해 임신·출산의 경제적 부담경감과 출산율 제고,인공수정 3회  체외수정(신선배아) 4회  체외수정(동결배아) 3회에 대하여 최대 50만원 범위 지원
내역사업 표준모자보건수첩 제작,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525350302A0004&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,임신부터 영유아기까지 예방접종·검진 등 의료기록 유지 및 양육등에 필요한 정보를 활용함으로써 모성과 영유아의 건강증진 도모,(모자보건  임산부  수첩  건강상태) 태아의 발육과 모체의 변화  임신주수별 산전검사 시행시기  출산후 임산부의 건강상태 및 퇴원시 아기의 건강상태 등을 수록 수첩제작 . 배부
내역사업 임산부의 날 홍보 및 캠페인,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525350302A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,임신․출산 친화적인 환경 조성을 위한 사회의 참여 분위기 확산,(임산부  배려  홍보) - 출산율 제고 방안의 일환으로 임산부배려 문화 정착을 위한 홍보물 제작·배포 - 임신과 출산의 중요성 고취 및 초기 임신부 등의 배려를 위한 대국민 인식개선 홍보 및 캠페인 실시
내역사업 고위험 임산부 의료비 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=201407525350302A0007&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=20&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,고위험 임산부의 적정 치료·관리에 필요한 진료비 지원으로 경제적 부담 경감을 통한 건강한 출산 지원 및 모자건강 보장,입원치료비의 급여 중 전액본인부담금 및 비급여 진료비의 90% 지원(상급병실입원료 및 환자특식 제외  1인당 300만원 한도)
내역사업 햇살어린이집 운영,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0010&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=30&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)서울청사 햇살어린이집 운영지원(보육교직원 인건비보조 등)
내역사업 한빛어린이집 운영,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0009&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=30&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)서울청사 한빛어린이집 운영지원(보육교직원 인건비보조 등)
내역사업 푸르미어린이집 운영(서울),https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0011&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=30&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)서울청사 푸르미어린이집 운영지원(보육교직원 인건비보조 등)
내역사업 푸르미어린이집 운영(고양),https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202010122310302B0012&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=30&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,행정안전부 2022.01.01 ~ 2022.12.31,ㅇ 직장 보육시설(어린이집) 운영을 지원하여 최적의 보육 서비스 제공 ㅇ 저출산 고령화 시대를 고려  출산 장려를 위한 보육하기 좋은 환경 조성,(어린이집  보육  직장어린이집  운영비  영유아보육법)고양청사 푸르미어린이집 운영지원(보육교직원 인건비보조 등)
내역사업 사업운영관리,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202207525330306A0001&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=30&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,출생 초기 아동 양육 경제적 부담 완화로 출산양육친화 환경 조성하여 미래세대인 아동에 대한 사회적 투자 및 아동 양육에 대한 국가 책임 강화 달성,'22.1.1. 이후 출생아당 200만원 지원
내역사업 첫만남 이용권 지원,https://www.gosims.go.kr/hh/hh001/retrieveDtlbzDetail.do?bsnsyear=2022&viewDtlbzId=202207525330306A0002&menuId=USRM_10139&pageDiv=Search&query=%EC%B6%9C%EC%82%B0&startCount=30&sort=RANK&collection=bsns&range=A&startDate=1970.01.01&endDate=2023.04.25&reQuery=2&realQuery=%EC%B6%9C%EC%82%B0&pssrp_sort=RANK&bsns_sort=BSNS_SE/ASC RANK&faq_sort=RANK&menual_sort=RANK&etc_sort=RANK&tarAll=&tarTitle=&tarContents=&registDdCnFo=1970.01.01&registDdCnTo=2023.04.25&rTotalCount=2376&mainTotalCount=62&detailTotalCount=2314&bsnsBegin=&bsnsEnd=&bsnsTerm=&bsnsSe=&backBtnText=%EC%9D%B4%EC%A0%84%EC%9C%BC%EB%A1%9C&backBtnFnc=f_go_seachWise&selectYear=2022&selSido=&selSigungu=,2022.01.01 , 2022.12.31,보건복지부 2022.01.01 ~ 2022.12.31,출생 초기 아동 양육 경제적 부담 완화로 출산양육친화 환경 조성하여 미래세대인 아동에 대한 사회적 투자 및 아동 양육에 대한 국가 책임 강화 달성,'22.1.1. 이후 출생아당 200만원 지원
